yyyy-mm-dd hh:mm:ss,temp_C,HR,pres_mbar,rain_mm/h,solarRad_W/m2,windSpeed_m/s,windGust_m/s
10-02-2017 14:00,10,75,1000,0,426,13.1,30.6
10-02-2017 15:00,10.3,70,999.8,0,316,13.8,29.9
10-02-2017 16:00,10.4,65,999.2,0,260,13.9,28.4
10-02-2017 17:00,10.2,64,998.9,0,136,13.3,27.4
10-02-2017 18:00,9.7,66,998.9,0,46,12.3,23.8
10-02-2017 19:00,8.8,74,999.1,0,0,12.2,21.6
10-02-2017 20:00,8.5,76,999.3,0,0,12.8,21.6
10-02-2017 21:00,8.3,79,999.5,0,0,13,22.7
10-02-2017 22:00,7.9,83,999.6,0,0,14.2,24.5
10-02-2017 23:00,7.6,87,999.7,0,0,15.6,25.9
11-02-2017 00:00,7.4,89,999.6,0,0,17.1,27.4
11-02-2017 01:00,7.1,91,999.5,0,0,18.9,28.8
11-02-2017 02:00,6.9,91,999.2,0,0,19.6,29.5
11-02-2017 03:00,6.6,91,998.8,0,0,20.1,31
11-02-2017 04:00,6.6,90,998.4,0,0,20.3,31.7
11-02-2017 05:00,6.6,91,997.9,0,0,21.7,32.4
11-02-2017 06:00,6.8,91,998.2,0,0,23.1,33.1
11-02-2017 07:00,7,91,997.9,0,0,23.4,38.5
11-02-2017 08:00,7.3,90,998.2,0,1,24.5,39.6
11-02-2017 09:00,8.2,86,998,0,43,25.3,41.4
11-02-2017 10:00,9.2,82,998.3,0.1,89,30.6,44.3
11-02-2017 11:00,9.8,79,997.9,0,101,32.8,46.8
11-02-2017 12:00,10.7,73,997,0,92,32.6,52.6
11-02-2017 13:00,11.4,70,996.2,0,48,30.9,52.2
11-02-2017 14:00,11.7,70,995.2,0,8,26.6,49.3
11-02-2017 15:00,11.2,77,994.6,0.3,2,26.1,47.5
11-02-2017 16:00,10.4,85,993.9,0.8,1,26.2,43.2
11-02-2017 17:00,10.2,86,993.3,1.5,0,24.3,43.6
11-02-2017 18:00,10.1,85,993.1,1.8,0,24.4,46.1
11-02-2017 19:00,9.9,87,992.5,1.4,0,24.6,43.6
11-02-2017 20:00,10,86,992.1,1.1,0,26.3,43.9
11-02-2017 21:00,10,84,991.4,0.9,0,27.8,45.7
11-02-2017 22:00,10,84,990.9,0.6,0,27.3,46.8
11-02-2017 23:00,10,84,990.1,0.2,0,26,46.1
12-02-2017 00:00,10,86,989.3,0.1,0,26.1,44.6
12-02-2017 01:00,9.9,86,988.4,0.6,0,25.9,42.5
12-02-2017 02:00,9.8,89,987.4,0.4,0,24.9,41
12-02-2017 03:00,9.7,91,986.4,0.6,0,24.1,42.5
12-02-2017 04:00,9.8,93,985.1,0.7,0,24,42.5
12-02-2017 05:00,10.2,94,984.3,0.9,0,21.6,41.8
12-02-2017 06:00,10.6,94,984,1,0,18.5,38.9
12-02-2017 07:00,10.2,95,983.5,0.5,0,13.5,28.8
12-02-2017 08:00,10.6,94,983.9,0.3,1,9.4,24.1
12-02-2017 09:00,11.4,95,984.3,0.2,60,9.7,19.1
12-02-2017 10:00,12.1,93,985.5,0,68,13.7,20.5
12-02-2017 11:00,13,90,985.7,0,234,14,27.7
12-02-2017 12:00,13.4,87,985.9,0,285,12.5,30.6
12-02-2017 13:00,13.7,83,985.6,0,247,10.7,32.4
12-02-2017 14:00,13.6,81,985.4,0.2,228,10.8,34.6
12-02-2017 15:00,13.4,81,985.3,0,185,12.2,29.5
12-02-2017 16:00,12.9,82,985.3,0,42,13.1,28.4
12-02-2017 17:00,12.3,85,985.6,0,4,8.4,22.3
12-02-2017 18:00,11.4,89,985.7,0.6,0,6.6,19.4
12-02-2017 19:00,11,90,986,0.2,0,4.4,12.2
12-02-2017 20:00,10.8,94,986,0.2,0,4.6,8.6
12-02-2017 21:00,10.7,94,986.2,0.2,0,3.1,9
12-02-2017 22:00,10.3,96,986.4,0.1,0,7.3,6.8
12-02-2017 23:00,10,96,987.2,0,0,11.6,9.7
13-02-2017 00:00,10,93,987.9,0,0,13.4,15.1
13-02-2017 01:00,10.2,91,988.8,0,0,15.8,20.9
13-02-2017 02:00,10.7,87,989.5,0,0,17.7,27
13-02-2017 03:00,10.8,85,990.8,0,0,18.3,29.2
13-02-2017 04:00,10.7,83,991.7,0,0,18.8,29.9
13-02-2017 05:00,10.7,82,992.8,0,0,19.8,29.9
13-02-2017 06:00,10.8,82,994.1,0,0,20.2,28.4
13-02-2017 07:00,10.9,81,995.6,0,0,19.5,32.4
13-02-2017 08:00,11,81,996.8,0,3,18,31.3
13-02-2017 09:00,11.8,81,998.3,0,81,17,28.4
13-02-2017 10:00,12.9,76,999.7,0,193,19.2,32
13-02-2017 11:00,13.5,71,1000.6,0,307,21.4,36
13-02-2017 12:00,14,69,1002,0,405,21,38.9
13-02-2017 13:00,14.3,68,1002.4,0,462,17.6,39.6
13-02-2017 14:00,14.3,69,1002.6,0,427,18.1,41
13-02-2017 15:00,14.2,69,1003.3,0,321,18.6,42.1
13-02-2017 16:00,14,69,1003.5,0,285,15.8,42.5
13-02-2017 17:00,13.7,70,1004.3,0,165,22.2,41.8
13-02-2017 18:00,12.9,73,1005,0.1,41,16.3,39.2
13-02-2017 19:00,12,80,1005.2,0,0,16.2,29.9
13-02-2017 20:00,11.5,83,1005.8,0.4,0,19.7,34.6
13-02-2017 21:00,11.5,85,1005.8,0.2,0,18.8,36
13-02-2017 22:00,11.3,90,1005.9,0.3,0,24.4,34.6
13-02-2017 23:00,11.2,92,1006,0.2,0,25.5,38.2
14-02-2017 00:00,11.4,92,1006.3,0.2,0,24.8,37.1
14-02-2017 01:00,11.5,92,1006.4,0.3,0,24.1,35.6
14-02-2017 02:00,11.5,93,1006.3,0.5,0,22.7,34.9
14-02-2017 03:00,11.5,93,1006.6,0.3,0,21.1,33.8
14-02-2017 04:00,11.4,94,1006.8,0.3,0,21.6,32.4
14-02-2017 05:00,11.4,94,1006.9,0.2,0,19.5,32.8
14-02-2017 06:00,11.4,94,1007.6,0.2,0,16.9,32
14-02-2017 07:00,11.7,93,1008.2,0.9,0,16.4,32
14-02-2017 08:00,11.8,93,1008.8,1,1,16,30.6
14-02-2017 09:00,12.4,93,1009.8,0.7,24,16.3,32.4
14-02-2017 10:00,13.4,87,1010.7,0.7,91,18.4,33.5
14-02-2017 11:00,13.6,87,1011.1,1.6,145,21,37.8
14-02-2017 12:00,14.6,79,1012,0.7,287,20.4,39.6
14-02-2017 13:00,14.5,82,1011.8,0.9,169,22.5,38.2
14-02-2017 14:00,14.6,82,1011.7,0.1,222,21.1,37.8
14-02-2017 15:00,14.8,81,1012,0,251,19.4,34.6
14-02-2017 16:00,15,79,1012.1,0,194,17.4,32
14-02-2017 17:00,14.9,80,1012.5,0,171,15.5,28.4
14-02-2017 18:00,14.2,84,1013,0,32,13.3,25.6
14-02-2017 19:00,13.5,87,1013.7,0,0,12.8,20.9
14-02-2017 20:00,13,89,1014.3,0,0,12.9,19.8
14-02-2017 21:00,12.6,91,1014.9,0,0,12.6,20.2
14-02-2017 22:00,12.2,91,1015.3,0,0,12.9,19.8
14-02-2017 23:00,11.9,92,1015.5,0,0,13.2,19.8
15-02-2017 00:00,11.6,93,1015.5,0,0,12.5,19.8
15-02-2017 01:00,11.3,93,1015.7,0,0,12.9,19.8
15-02-2017 02:00,11,94,1015.6,0,0,13,20.2
15-02-2017 03:00,10.8,94,1015.8,0,0,12.6,20.2
15-02-2017 04:00,10.6,94,1015.8,0,0,12.7,19.1
15-02-2017 05:00,10.5,94,1015.7,0,0,12.6,19.4
15-02-2017 06:00,10.4,94,1016.4,0,0,13,19.8
15-02-2017 07:00,10.4,93,1016.8,0,0,13.3,21.6
15-02-2017 08:00,10.6,92,1017.2,0,0,14.8,23
15-02-2017 09:00,11.3,89,1017.5,0,8,16,25.2
15-02-2017 10:00,12.7,83,1018.3,0,61,16.2,25.9
15-02-2017 11:00,14.2,76,1018.1,0,188,17.1,27.4
15-02-2017 12:00,15.7,68,1018.4,0,348,16.9,28.4
15-02-2017 13:00,16.8,62,1017.7,0,410,16,27.4
15-02-2017 14:00,17.6,56,1017.2,0,509,14.1,25.2
15-02-2017 15:00,18,53,1016.9,0,465,12,22.3
15-02-2017 16:00,18.2,53,1016.8,0,325,10,18.7
15-02-2017 17:00,17.8,58,1017,0,187,6.1,15.5
15-02-2017 18:00,16.7,62,1017.1,0,44,5.5,11.2
15-02-2017 19:00,15,70,1017.6,0,0,7.9,11.9
15-02-2017 20:00,14.3,72,1018,0,0,10.9,16.6
15-02-2017 21:00,13.8,73,1018.5,0,0,12.2,19.4
15-02-2017 22:00,13.4,74,1018.9,0,0,13.4,21.6
15-02-2017 23:00,13.1,75,1019.3,0,0,13.4,22.7
16-02-2017 00:00,12.8,76,1019,0,0,12.6,22
16-02-2017 01:00,12.5,77,1019,0,0,12.9,21.2
16-02-2017 02:00,12.2,78,1018.7,0,0,12.6,20.9
16-02-2017 03:00,11.8,79,1018.8,0,0,12.3,20.9
16-02-2017 04:00,11.5,80,1018.9,0,0,12.3,20.5
16-02-2017 05:00,11,81,1018.8,0,0,12.5,19.4
16-02-2017 06:00,10.4,83,1018.9,0,0,13,19.1
16-02-2017 07:00,9.8,84,1019,0,0,12.7,21.2
16-02-2017 08:00,9.7,85,1019.6,0,6,13.3,21.6
16-02-2017 09:00,10.8,81,1020.1,0,101,13.8,23
16-02-2017 10:00,12.7,75,1020.4,0,257,13.5,23.8
16-02-2017 11:00,14.5,68,1020.5,0,402,13,23.4
16-02-2017 12:00,16.1,62,1020.3,0,507,13,23.8
16-02-2017 13:00,17.3,57,1019.7,0,558,11.4,22.7
16-02-2017 14:00,18,54,1018.9,0,550,9,20.2
16-02-2017 15:00,18.5,52,1019,0,484,6.6,16.6
16-02-2017 16:00,18.7,51,1018.6,0,365,3.4,13.3
16-02-2017 17:00,18.5,54,1018.7,0,212,1.8,11.9
16-02-2017 18:00,17.3,60,1018.9,0,63,6.6,9.7
16-02-2017 19:00,14.8,72,1019.4,0,0,9,12.6
16-02-2017 20:00,13.5,77,1019.6,0,0,10,14.4
16-02-2017 21:00,12.7,80,1019.8,0,0,10.4,15.8
16-02-2017 22:00,12.2,81,1020,0,0,10.3,16.6
16-02-2017 23:00,11.8,81,1019.9,0,0,9.7,17.3
17-02-2017 00:00,11.5,80,1019.6,0,0,10,17.6
17-02-2017 01:00,11.1,80,1019.3,0,0,9.7,18
17-02-2017 02:00,10.7,81,1019.2,0,0,9.7,18
17-02-2017 03:00,10.3,83,1019.1,0,0,10.6,18
17-02-2017 04:00,9.9,85,1019.1,0,0,11.4,19.1
17-02-2017 05:00,9.5,86,1018.8,0,0,11.8,19.1
17-02-2017 06:00,9.1,87,1018.7,0,0,11.5,19.4
17-02-2017 07:00,8.9,87,1019,0,0,11.2,19.4
17-02-2017 08:00,8.7,88,1019.3,0,5,12,19.4
17-02-2017 09:00,9.9,84,1019.5,0,97,12.4,21.2
17-02-2017 10:00,11.8,78,1019.6,0,262,12.1,21.6
17-02-2017 11:00,13.8,72,1019.9,0,405,10.9,20.5
17-02-2017 12:00,15.4,67,1019.5,0,511,9.7,18.4
17-02-2017 13:00,16.6,64,1018.6,0,559,7.6,16.2
17-02-2017 14:00,17.3,60,1017.9,0,554,4.3,13.3
17-02-2017 15:00,17.7,57,1017.4,0,474,1.8,10.8
17-02-2017 16:00,17.8,56,1017.2,0,340,4.1,12.2
17-02-2017 17:00,17.2,61,1017.2,0,176,7.4,14
17-02-2017 18:00,15.7,69,1017.5,0,48,8.7,14
17-02-2017 19:00,13.9,78,1017.8,0,0,11.1,16.6
17-02-2017 20:00,12.9,81,1018.3,0,0,13.4,20.2
17-02-2017 21:00,12.3,83,1018.5,0,0,13.6,21.6
17-02-2017 22:00,11.8,85,1018.6,0,0,10.5,21.2
17-02-2017 23:00,11.3,85,1018.1,0,0,8.4,17.6
18-02-2017 00:00,10.7,86,1017.9,0,0,8.8,14.4
18-02-2017 01:00,10.3,87,1017.8,0,0,10.9,18.4
18-02-2017 02:00,10.1,88,1017.5,0,0,11.4,18.7
18-02-2017 03:00,9.9,89,1017,0,0,11,17.3
18-02-2017 04:00,9.4,90,1017.1,0,0,11.9,16.6
18-02-2017 05:00,9,92,1016.6,0,0,13,18.4
18-02-2017 06:00,9,93,1016.6,0,0,12.6,19.8
18-02-2017 07:00,9.3,95,1016.7,0,0,11.1,19.8
18-02-2017 08:00,9.5,96,1016.7,0,4,10.7,17.6
18-02-2017 09:00,11.4,94,1017.3,0,42,12.8,18.4
18-02-2017 10:00,13.2,85,1017.6,0,94,17.6,26.6
18-02-2017 11:00,14.1,78,1017.7,0,148,20,30.2
18-02-2017 12:00,14.6,75,1017,0,174,21,32.4
18-02-2017 13:00,15,73,1016.2,0,386,21.3,34.6
18-02-2017 14:00,15,71,1015.2,0,356,21.9,36
18-02-2017 15:00,14.9,68,1014.4,0,339,22.8,37.8
18-02-2017 16:00,14.4,69,1013.8,0,213,24.5,40.7
18-02-2017 17:00,13.8,73,1013.8,0,155,24.8,41.8
18-02-2017 18:00,12.9,76,1013.6,0,50,23.8,41
18-02-2017 19:00,12.2,78,1013.7,0,0,23.9,38.9
18-02-2017 20:00,11.7,80,1013.7,0,0,22.3,37.8
18-02-2017 21:00,11.5,80,1013.3,0,0,20.6,35.6
18-02-2017 22:00,11,82,1012.8,0,0,17.1,32
18-02-2017 23:00,10.6,83,1012.3,0,0,15.3,28.8
19-02-2017 00:00,10.3,84,1012,0,0,16.7,26.6
19-02-2017 01:00,10,83,1011.4,0,0,18,29.2
19-02-2017 02:00,9.7,84,1010.8,0,0,18.7,31
19-02-2017 03:00,9.5,85,1010.8,0,0,22,35.3
19-02-2017 04:00,9.1,86,1010.9,0,0,23.8,40
19-02-2017 05:00,9,86,1010.9,0,0,23.1,40.3
19-02-2017 06:00,8.6,86,1011.5,0,0,22.3,40
19-02-2017 07:00,8.2,85,1012,0,0,20.8,36
19-02-2017 08:00,8.1,85,1012.7,0,8,20.6,33.8
19-02-2017 09:00,9.2,80,1013.5,0,111,21.5,34.2
19-02-2017 10:00,10.9,74,1014.2,0,272,22.5,37.4
19-02-2017 11:00,12.8,69,1014.3,0,417,23.7,38.9
19-02-2017 12:00,14.6,63,1013.8,0,521,24.2,39.6
19-02-2017 13:00,15.9,54,1013.4,0,570,26.9,44.6
19-02-2017 14:00,16.6,52,1013.3,0,363,23.7,43.6
19-02-2017 15:00,16.5,55,1013.2,0,112,19.3,38.5
19-02-2017 16:00,16.5,56,1013.3,0,77,18.8,31
19-02-2017 17:00,16.2,58,1013.6,0,57,16.8,29.2
19-02-2017 18:00,15.6,59,1013.9,0,20,14.5,25.9
19-02-2017 19:00,14.3,63,1014.6,0,1,13.4,22.7
19-02-2017 20:00,13.3,66,1015,0,0,13.5,20.9
19-02-2017 21:00,12.6,68,1015.4,0,0,13.4,21.2
19-02-2017 22:00,12,70,1015.8,0,0,14.3,21.2
19-02-2017 23:00,11.4,72,1016.2,0,0,15.1,22.7
20-02-2017 00:00,11,73,1016.1,0,0,15.2,24.8
20-02-2017 01:00,10.7,73,1015.5,0,0,16.3,26.6
20-02-2017 02:00,10.5,73,1015.7,0,0,16.9,28.1
20-02-2017 03:00,10.2,72,1015,0,0,17.8,28.4
20-02-2017 04:00,10,72,1014.9,0,0,18.6,28.8
20-02-2017 05:00,9.8,72,1014.7,0,0,19.1,28.4
20-02-2017 06:00,9.6,72,1014.2,0,0,19.1,28.8
20-02-2017 07:00,9.5,70,1014.7,0,0,19.1,31.3
20-02-2017 08:00,9.6,70,1014.7,0,10,19.1,30.6
20-02-2017 09:00,10.7,68,1015,0,121,19.9,32
20-02-2017 10:00,12.3,62,1015.3,0,287,21,33.5
20-02-2017 11:00,13.9,57,1015,0,437,22.4,36.4
20-02-2017 12:00,15.3,52,1014.3,0,544,22.9,37.8
20-02-2017 13:00,16.4,49,1013.4,0,596,22.6,37.8
20-02-2017 14:00,17.1,47,1012.5,0,587,22.7,37.8
20-02-2017 15:00,17.6,45,1011.9,0,518,22.2,37.8
20-02-2017 16:00,17.7,46,1011.6,0,396,20.7,36.7
20-02-2017 17:00,17.2,49,1011.5,0,237,17.6,34.6
20-02-2017 18:00,15.9,52,1011.7,0,76,16.1,30.6
20-02-2017 19:00,14.4,56,1012.2,0,1,16.7,26.3
20-02-2017 20:00,13.5,59,1012.4,0,0,17.4,27
20-02-2017 21:00,12.9,62,1013,0,0,17.3,27.4
20-02-2017 22:00,12.4,63,1013,0,0,16.4,27.7
20-02-2017 23:00,12.1,63,1013,0,0,17.6,28.8
21-02-2017 00:00,11.8,62,1012.7,0,0,18.4,30.6
21-02-2017 01:00,11.5,61,1012.4,0,0,19.1,31.7
21-02-2017 02:00,11.3,60,1012.2,0,0,18.9,32
21-02-2017 03:00,11.1,60,1011.7,0,0,18.5,31.7
21-02-2017 04:00,10.7,61,1011.5,0,0,18.9,31.7
21-02-2017 05:00,10.4,62,1011.7,0,0,19,32
21-02-2017 06:00,10,63,1011.7,0,0,19.6,32.4
21-02-2017 07:00,9.9,61,1011.8,0,0,20,32.4
21-02-2017 08:00,9.9,60,1011.9,0,11,21.8,34.6
21-02-2017 09:00,10.9,57,1012.3,0,120,22.5,36.4
21-02-2017 10:00,12.5,50,1012.2,0,283,23.3,38.2
21-02-2017 11:00,14.1,48,1012,0,429,22.1,38.9
21-02-2017 12:00,15.7,47,1011.9,0,533,19.7,37.1
21-02-2017 13:00,17,47,1011.1,0,583,17.6,32.8
21-02-2017 14:00,18,48,1010,0,573,15.6,28.8
21-02-2017 15:00,18.6,48,1009.7,0,505,15.1,25.6
21-02-2017 16:00,18.8,48,1009.2,0,386,14.3,24.8
21-02-2017 17:00,18.3,53,1009.3,0,231,12.7,24.5
21-02-2017 18:00,16.9,57,1009.3,0,75,12,23
21-02-2017 19:00,15.1,59,1009.8,0,1,12.3,19.4
21-02-2017 20:00,14,63,1010.1,0,0,12.9,19.8
21-02-2017 21:00,13.2,65,1010.3,0,0,12.9,20.2
21-02-2017 22:00,12.6,67,1010.6,0,0,11.8,20.2
21-02-2017 23:00,12,69,1010.6,0,0,11.2,20.2
22-02-2017 00:00,11.6,70,1010.4,0,0,10.7,19.8
22-02-2017 01:00,11.1,72,1010.3,0,0,10.2,19.8
22-02-2017 02:00,10.7,73,1010.4,0,0,10.7,19.4
22-02-2017 03:00,10.4,74,1009.8,0,0,11.2,19.8
22-02-2017 04:00,10,75,1009.7,0,0,11.9,20.2
22-02-2017 05:00,9.7,76,1009.5,0,0,12.2,20.2
22-02-2017 06:00,9.4,77,1009.5,0,0,12.6,20.2
22-02-2017 07:00,9.2,76,1009.7,0,0,13,21.2
22-02-2017 08:00,9.2,76,1009.9,0,12,14.2,22.3
22-02-2017 09:00,10.7,71,1010.4,0,123,14.7,24.5
22-02-2017 10:00,12.6,66,1010.7,0,286,14.2,25.2
22-02-2017 11:00,14.6,62,1010.5,0,432,12.8,24.8
22-02-2017 12:00,16.4,59,1010,0,537,11.2,22.7
22-02-2017 13:00,17.9,56,1009.3,0,587,9.4,19.8
22-02-2017 14:00,19,54,1008.1,0,578,6.9,17.3
22-02-2017 15:00,19.6,52,1007.8,0,511,8.3,19.1
22-02-2017 16:00,19.7,53,1007.3,0,391,11.3,23.4
22-02-2017 17:00,19,59,1007.3,0,235,12.3,25.2
22-02-2017 18:00,17.4,63,1007.3,0,78,14.5,27
22-02-2017 19:00,15.4,68,1007.3,0,2,16.3,24.1
22-02-2017 20:00,14.5,70,1007.9,0,0,16.6,25.2
22-02-2017 21:00,13.8,70,1007.6,0,0,16.2,25.6
22-02-2017 22:00,13.2,71,1008,0,0,14.1,24.5
22-02-2017 23:00,12.6,74,1007.9,0,0,14.1,23
23-02-2017 00:00,12.2,77,1007.7,0,0,14.4,23
23-02-2017 01:00,11.7,80,1007.3,0,0,15.5,24.8
23-02-2017 02:00,11.5,82,1006.8,0,0,17,27.4
23-02-2017 03:00,11.5,84,1006.2,0,0,18.4,30.6
23-02-2017 04:00,11.5,84,1006,0,0,18,33.1
23-02-2017 05:00,11.4,84,1005.9,0,0,17.7,34.6
23-02-2017 06:00,11.3,85,1005.8,0,0,19.1,35.6
23-02-2017 07:00,11.1,85,1005.9,0,0,21.3,32
23-02-2017 08:00,11.6,85,1006.3,0,9,23.9,36.7
23-02-2017 09:00,12.7,83,1006.8,0,66,24.5,38.2
23-02-2017 10:00,14.1,78,1007.1,0,183,27.4,40
23-02-2017 11:00,15.6,73,1007,0,327,26.6,41
23-02-2017 12:00,16.9,70,1007,0,492,27,44.3
23-02-2017 13:00,17.5,69,1006.4,0,503,27.4,47.5
23-02-2017 14:00,17.7,68,1005.9,0,533,27.8,49
23-02-2017 15:00,17.3,70,1005.9,0,454,27.9,49.7
23-02-2017 16:00,16.5,72,1005.6,0,348,27.4,49.3
23-02-2017 17:00,15.5,74,1005.7,0,238,26.1,46.8
23-02-2017 18:00,14.1,78,1006,0,81,27.3,46.1
23-02-2017 19:00,12.9,83,1006.7,0,2,29.5,46.1
23-02-2017 20:00,12.1,86,1007.2,0,0,30.1,47.5
23-02-2017 21:00,11.7,88,1007.4,0,0,28.7,47.5
23-02-2017 22:00,11.7,88,1008.2,0,0,27.1,46.1
23-02-2017 23:00,11.8,90,1008.3,0,0,26.5,44.3
24-02-2017 00:00,11.8,91,1008.2,0,0,25.9,44.3
24-02-2017 01:00,12.2,92,1008.3,0,0,22.4,43.2
24-02-2017 02:00,12.4,91,1008,0,0,22.8,42.5
24-02-2017 03:00,12.4,91,1007.5,0,0,23.6,40.3
24-02-2017 04:00,12.5,91,1007.5,0,0,24.4,41.8
24-02-2017 05:00,12.5,90,1007.5,0,0,24.8,43.9
24-02-2017 06:00,12.4,91,1007.5,0,0,23.8,43.9
24-02-2017 07:00,12.6,90,1008.2,0,0,23.9,38.9
24-02-2017 08:00,12.7,89,1008.5,0,2,23.7,38.5
24-02-2017 09:00,13.3,84,1009,0,24,26.3,40.3
24-02-2017 10:00,13.9,80,1009.5,0,44,26.2,42.8
24-02-2017 11:00,14.5,75,1009.9,0,127,24.1,43.2
24-02-2017 12:00,15.1,72,1009.6,0,101,23,42.1
24-02-2017 13:00,15.4,70,1009.3,0,75,23.3,41
24-02-2017 14:00,15.8,68,1008.7,0,64,22.5,41.4
24-02-2017 15:00,15.7,70,1008.9,0,118,21.1,40.7
24-02-2017 16:00,15.5,71,1009,0,159,21,37.4
24-02-2017 17:00,15.1,72,1009.2,0,119,21.6,35.3
24-02-2017 18:00,14.2,77,1009.6,0,57,21.4,33.1
24-02-2017 19:00,12.8,83,1010,0,2,20.5,33.8
24-02-2017 20:00,12,86,1010.6,0,0,19.6,32
24-02-2017 21:00,11.5,88,1010.6,0,0,17.7,29.9
24-02-2017 22:00,11,90,1011.2,0,0,14.8,27.4
24-02-2017 23:00,10.8,91,1011.5,0,0,13.7,24.8
25-02-2017 00:00,10.6,91,1011.6,0,0,12.9,22.7
25-02-2017 01:00,10.4,92,1011.3,0,0,11.8,21.2
25-02-2017 02:00,10.1,93,1011.2,0,0,12.1,20.2
25-02-2017 03:00,9.7,94,1011.3,0,0,12.9,20.9
25-02-2017 04:00,9.4,95,1011.1,0,0,12.6,21.2
25-02-2017 05:00,9.3,96,1011.5,0,0,12.1,20.9
25-02-2017 06:00,9.4,96,1011.8,0,0,11.8,19.8
25-02-2017 07:00,9.4,97,1012.3,0,0,11.9,20.2
25-02-2017 08:00,9.7,96,1012.9,0,14,13.2,20.5
25-02-2017 09:00,11.4,93,1013.5,0,111,13.9,22
25-02-2017 10:00,12.7,87,1014,0,229,15.8,26.3
25-02-2017 11:00,13.5,85,1014.2,0,146,13.6,25.9
25-02-2017 12:00,14.3,82,1014.3,0,198,12.1,22
25-02-2017 13:00,15.1,79,1014,0,251,12.9,20.9
25-02-2017 14:00,15.4,77,1013.7,0,181,15.1,24.8
25-02-2017 15:00,15.6,76,1013.6,0,147,16.9,28.4
25-02-2017 16:00,15.3,75,1013.9,0,49,17.7,29.5
25-02-2017 17:00,14.6,77,1014.2,0,19,17.7,29.9
25-02-2017 18:00,13.9,79,1014.6,0,11,16.9,29.5
25-02-2017 19:00,12.8,80,1014.9,0,1,16.8,27.4
25-02-2017 20:00,12.3,81,1015.4,0,0,16.1,26.3
25-02-2017 21:00,11.9,80,1015.7,0,0,16,25.9
25-02-2017 22:00,11.6,81,1016.3,0,0,14.6,24.8
25-02-2017 23:00,11.4,81,1016,0,0,12,23
26-02-2017 00:00,11.2,81,1016.2,0,0,10.8,20.5
26-02-2017 01:00,10.9,82,1016.3,0,0,10,18.4
26-02-2017 02:00,10.7,83,1015.7,0,0,10,18
26-02-2017 03:00,10.4,84,1015.3,0,0,8.9,16.9
26-02-2017 04:00,10.3,85,1015.1,0,0,8.9,15.1
26-02-2017 05:00,10.1,85,1015.2,0,0,8.8,16.9
26-02-2017 06:00,10.3,84,1015.3,0,0,7.3,17.3
26-02-2017 07:00,10.4,87,1015.4,0,0,4.9,12.2
26-02-2017 08:00,10.8,86,1015.8,0,4,3.7,9.7
26-02-2017 09:00,12,79,1016.1,0,30,4.3,9.7
26-02-2017 10:00,13.2,74,1016.6,0,112,7.6,12.6
26-02-2017 11:00,14.3,68,1016.5,0,249,7.5,16.9
26-02-2017 12:00,15.2,65,1016.1,0,241,8,17.6
26-02-2017 13:00,15.7,64,1015.6,0,104,9,18.7
26-02-2017 14:00,15.9,66,1014.7,0,103,10.9,23
26-02-2017 15:00,15.8,69,1014.4,0,109,12.4,26.6
26-02-2017 16:00,15.3,75,1014.1,0,87,12.8,27.4
26-02-2017 17:00,15,78,1014.1,0,111,12.7,26.6
26-02-2017 18:00,14.4,82,1013.9,0,43,11.1,23.8
26-02-2017 19:00,13.6,84,1014.3,0,0,9.1,18
26-02-2017 20:00,13.3,87,1014.1,0,0,7.2,14.4
26-02-2017 21:00,13,90,1013.8,0,0,5.5,11.5
26-02-2017 22:00,12.8,92,1014.2,0,0,5.5,9.4
26-02-2017 23:00,12.8,92,1014.1,0,0,5.9,9.4
27-02-2017 00:00,12.6,94,1014,0,0,8.6,11.5
27-02-2017 01:00,12.3,93,1013.9,0,0,10.1,13.7
27-02-2017 02:00,12,93,1013.2,0,0,9.8,14
27-02-2017 03:00,11.8,92,1012.9,0,0,9.4,13.7
27-02-2017 04:00,11.6,90,1012.4,0,0,10.1,14.4
27-02-2017 05:00,11.4,89,1012.6,0,0,10.5,16.2
27-02-2017 06:00,11.5,87,1012.6,0,0,11,17.3
27-02-2017 07:00,11.5,87,1012.8,0,0,12.7,19.4
27-02-2017 08:00,11.6,87,1013.3,0,5,13.5,20.9
27-02-2017 09:00,12.6,83,1013.9,0,47,12.8,21.2
27-02-2017 10:00,13.5,73,1014.5,0,143,13.4,23.4
27-02-2017 11:00,14.2,62,1014.4,0,270,14.2,24.1
27-02-2017 12:00,14.8,59,1014.4,0,413,15.1,25.2
27-02-2017 13:00,15.3,57,1013.5,0,528,15.8,26.6
27-02-2017 14:00,15.6,57,1013.1,0,380,17.7,29.9
27-02-2017 15:00,15.2,61,1012.7,0,172,18.8,32.4
27-02-2017 16:00,14.9,64,1012.7,0,127,19.2,32.8
27-02-2017 17:00,14.6,67,1012.2,0,35,19.1,31.7
27-02-2017 18:00,14.2,72,1012.3,0,11,18.1,30.2
27-02-2017 19:00,13.5,78,1012.1,0.1,1,17.8,30.2
27-02-2017 20:00,13.2,82,1012.5,0,0,15.8,28.8
27-02-2017 21:00,13,85,1012.2,0,0,13.2,24.8
27-02-2017 22:00,12.8,86,1012.8,0,0,13.5,20.5
27-02-2017 23:00,12.3,88,1012.6,0,0,13.4,17.6
28-02-2017 00:00,12,88,1012.3,0,0,13.9,19.4
28-02-2017 01:00,11.8,87,1012.4,0,0,14.2,20.5
